emailStatus,email,fullName,firstName,lastName,linkedinUrl,companyName,companyWebsite,icebreaker,country,location,industry,companyWebsite.1,companyProfileUrl,civility,Role,CNAE
undeliverable,sarah.ortiz@oconnor.info,Sarah Ortiz,Sarah,Ortiz,https://www.linkedin.com/in/sarah-ortiz,Huffman Ltd,carlson.info,,Togo,Rhondabury,Retail,http://carlson.info,https://www.linkedin.com/company/huffman-ltd,Mr,CTO,4888.0
undeliverable,angelica.wade@heath-hughes.com,Angelica Wade,Angelica,Wade,https://www.linkedin.com/in/angelica-wade,Chen LLC,maxwell-jones.biz,,Oman,South Michelleside,Entertainment,http://maxwell-jones.biz,https://www.linkedin.com/company/chen-llc,Mr,CEO,1751.0
undeliverable,kristin.shepard@sims.com,Kristin Shepard,Kristin,Shepard,https://www.linkedin.com/in/kristin-shepard,Roberts and Sons,johnson.com,,Tokelau,East Thomas,Finance,http://johnson.com,https://www.linkedin.com/company/roberts-and-sons,Mr,CFO,2404.0
undeliverable,breanna.murray@brown.com,Breanna Murray,Breanna,Murray,https://www.linkedin.com/in/breanna-murray,Oconnor and Sons,howell-allen.biz,,Maldives,North Sethport,Manufacturing,http://howell-allen.biz,https://www.linkedin.com/company/oconnor-and-sons,Mr,Director,8143.0
deliverable,valerie.miller@mcgrath.com,Valerie Miller,Valerie,Miller,https://www.linkedin.com/in/valerie-miller,Torres Ltd,phillips.org,,Bulgaria,Louisburgh,Retail,http://phillips.org,https://www.linkedin.com/company/torres-ltd,Mr,CMO,6059.0
undeliverable,rick.fisher@henry.org,Rick Fisher,Rick,Fisher,https://www.linkedin.com/in/rick-fisher,Bryant LLC,kelly.com,,Ukraine,Lewisport,Finance,http://kelly.com,https://www.linkedin.com/company/bryant-llc,Mr,CTO,2353.0
undeliverable,morgan.hogan@hanson.biz,Morgan Hogan,Morgan,Hogan,https://www.linkedin.com/in/morgan-hogan,Peterson-Miller,brown.com,,Bangladesh,West Danielport,Technology,http://brown.com,https://www.linkedin.com/company/peterson-miller,Mr,Director,9663.0
undeliverable,brandon.meadows@kennedy.com,Brandon Meadows,Brandon,Meadows,https://www.linkedin.com/in/brandon-meadows,Wilson-Thomas,chavez.net,,Antigua and Barbuda,Danaberg,Healthcare,http://chavez.net,https://www.linkedin.com/company/wilson-thomas,Mr,CTO,9263.0
deliverable,micheal.nixon.dvm@beard.com,Micheal Nixon DVM,Micheal,Nixon DVM,https://www.linkedin.com/in/micheal-nixon-dvm,Vasquez-Klein,khan.net,,Guinea-Bissau,Fosterbury,Education,http://khan.net,https://www.linkedin.com/company/vasquez-klein,Mr,CMO,845.0
deliverable,kelly.george@guzman-valentine.org,Kelly George,Kelly,George,https://www.linkedin.com/in/kelly-george,"Gordon, Jacobs and Bennett",walker-livingston.biz,,Bahamas,Cookmouth,Education,http://walker-livingston.biz,"https://www.linkedin.com/company/gordon,-jacobs-and-bennett",Mr,Director,2280.0
deliverable,mrs..judy.mcclain.dds@ball.org,Mrs. Judy Mcclain DDS,Mrs.,Judy Mcclain DDS,https://www.linkedin.com/in/mrs.-judy-mcclain-dds,Fitzgerald LLC,lloyd.info,,Saint Pierre and Miquelon,Millschester,Manufacturing,http://lloyd.info,https://www.linkedin.com/company/fitzgerald-llc,Mr,VP,3548.0
undeliverable,jean.nicholson@tate.org,Jean Nicholson,Jean,Nicholson,https://www.linkedin.com/in/jean-nicholson,Freeman-Williams,schmidt.info,,Aruba,New John,Education,http://schmidt.info,https://www.linkedin.com/company/freeman-williams,Mr,Director,222.0
